,temperature,has_children,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y,destination_Home,destination_No Urgent Place,destination_Work,passenger_Alone,passenger_Friend(s),passenger_Kid(s),passenger_Partner,weather_Rainy,weather_Snowy,weather_Sunny,time_10AM,time_10PM,time_2PM,time_6PM,time_7AM,coupon_Bar,coupon_Carry out & Take away,coupon_Coffee House,coupon_Restaurant(20-50),coupon_Restaurant(<20),expiration_1d,expiration_2h,gender_Female,gender_Male,age_21,age_26,age_31,age_36,age_41,age_46,age_50plus,age_below21,maritalStatus_Divorced,maritalStatus_Married partner,maritalStatus_Single,maritalStatus_Unmarried partner,maritalStatus_Widowed,education_Associates degree,education_Bachelors degree,education_Graduate degree (Masters or Doctorate),education_High School Graduate,education_Some High School,education_Some college - no degree,occupation_Architecture & Engineering,occupation_Arts Design Entertainment Sports & Media,occupation_Building & Grounds Cleaning & Maintenance,occupation_Business & Financial,occupation_Community & Social Services,occupation_Computer & Mathematical,occupation_Construction & Extraction,occupation_Education&Training&Library,occupation_Farming Fishing & Forestry,occupation_Food Preparation & Serving Related,occupation_Healthcare Practitioners & Technical,occupation_Healthcare Support,occupation_Installation Maintenance & Repair,occupation_Legal,occupation_Life Physical Social Science,occupation_Management,occupation_Office & Administrative Support,occupation_Personal Care & Service,occupation_Production Occupations,occupation_Protective Service,occupation_Retired,occupation_Sales & Related,occupation_Student,occupation_Transportation & Material Moving,occupation_Unemployed,income_$100000 or More,income_$12500 - $24999,income_$25000 - $37499,income_$37500 - $49999,income_$50000 - $62499,income_$62500 - $74999,income_$75000 - $87499,income_$87500 - $99999,income_Less than $12500,Bar_1~3,Bar_4~8,Bar_gt8,Bar_less1,Bar_never,CoffeeHouse_1~3,CoffeeHouse_4~8,CoffeeHouse_gt8,CoffeeHouse_less1,CoffeeHouse_never,CarryAway_1~3,CarryAway_4~8,CarryAway_gt8,CarryAway_less1,CarryAway_never,RestaurantLessThan20_1~3,RestaurantLessThan20_4~8,RestaurantLessThan20_gt8,RestaurantLessThan20_less1,RestaurantLessThan20_never,Restaurant20To50_1~3,Restaurant20To50_4~8,Restaurant20To50_gt8,Restaurant20To50_less1,Restaurant20To50_never
occupation_Healthcare Practitioners & Technical,-0.007258364664304343,0.08190288619421887,,0.002991807955098807,-0.004757220772541612,-0.016149379780720678,0.016149379780720743,0.04058831403368937,-0.012295434344708173,0.01883400250641937,-0.009359079702931277,-0.026303266314906225,0.011433478661723248,0.024781966410486977,0.004823631295060686,-0.00016971068956461155,0.008931720506923601,-0.006802739914796142,0.000544024415808495,4.187929362635167e-05,0.008074494292809077,0.0020218463615107904,-0.009359079702931277,0.0014197496609342285,-0.0029992014441047802,0.0011478103894605905,0.007579200413540586,-0.00559712267654548,-0.007750104986143187,0.0077501049861430716,0.051877033400427645,-0.0518770334004276,-0.07055529382275608,0.02612319115667078,-0.022530755837765933,0.18995550303816247,-0.042549194720379095,-0.03300161238569763,-0.017292073159333784,-0.028552480635846193,-0.028552480635846256,0.08204658620237064,-0.02072917987471731,-0.06182753589215589,-0.012996779163691512,0.04217120550073966,-0.03910986735119483,0.09462595314716644,-0.038286096514387136,-0.011722026851433243,-0.03431378959692155,-0.01659058280718527,-0.03028284391733938,-0.008273558999283736,-0.028905378812077873,-0.018593827184224657,-0.04890092974049683,-0.015549636599075427,-0.037765766675087305,-0.008178661154388043,-0.02092413024864209,1.0,-0.01956482359548228,-0.014437887137686007,-0.0185938271842246,-0.016348423911234155,-0.03575395023908702,-0.03174690974025355,-0.015498418726004794,-0.01172202685143322,-0.016590582807185363,-0.027623478380165916,-0.04270237073814118,-0.051465488440601094,-0.01855054490526956,-0.05752124028189937,0.022914122867804584,-0.004856721916182859,0.0062903072972836215,-0.016069992588889775,-0.012412934800185812,-0.037408034043507676,0.017307346218220505,0.07105425489680803,-0.04142212221033489,0.06897582360422834,-0.04230776502695243,-0.02282480428171356,-0.025201860099142746,-0.0008551793419164433,0.03497992652101357,-0.015203972048924663,0.05029295820058152,-0.01330062335418683,-0.04414457360600223,-0.04938566096099138,0.039035648655286866,0.08074625756030938,-0.057072777600008805,-0.014327721070418027,-0.042225070008164466,0.07312750849454944,-0.0032325112703917415,-0.02459985751654848,-0.01663861582974228,-0.05145834065689768,-0.03352431891278001,0.07228701335485349,0.08672074719065329,-0.06222700594579355
occupation_Healthcare Support,-0.03681097093293416,-0.06593116858026815,,-0.005733797345358359,0.00020019360777847808,0.0013366117253206158,-0.0013366117253206591,0.037253142823729934,0.0029708713260972732,0.0004637432558062022,-0.0035257598496533913,0.00045168024026228634,0.0052903859390168355,-0.028242185910687785,0.017996745349454706,0.028256776025373142,0.023272534961150063,-0.038560037536977086,0.004264700220195544,0.012769697193901029,-0.00871184644950223,-0.0036161791705191224,-0.0035257598496533913,0.009181627879042059,0.003504025639901437,-0.014555823709855094,0.006629688880660665,-0.00021728056391460992,0.009003679883148378,-0.009003679883148416,0.08724399918552106,-0.08724399918552098,-0.04181578709614207,0.05914534752999128,0.00877028044541548,-0.0486438995859657,0.001381491501808331,-0.03448521523730099,0.015678113931756412,0.03516932215207488,-0.0298360706979501,-0.06366634228287543,0.0755746020849146,-0.029966209528305036,0.12450443990706896,0.0013391753830787503,-0.07342120351206229,-0.02355504938868883,0.11027191851407109,-0.012248996026760335,0.03156978776208423,-0.017336420182487926,-0.031644223266485944,-0.008645500696579858,-0.030204833576016946,-0.01942972134328356,-0.051099293807111396,-0.0162486777528883,-0.03946354430114129,-0.008546336674878805,-0.021864784267039576,-0.01956482359548228,1.0,-0.015086949076789279,-0.019429721343283544,-0.01708337492061092,-0.03736128572048263,-0.03317410685019385,-0.01619515735648478,-0.012248996026760333,-0.017336420182487922,-0.028865304713287188,-0.044622075698520065,-0.05377914343773469,-0.01938449328932426,-0.06010713442284634,-0.05770879057438327,0.01582844967267983,0.08009224907852659,0.05479148711643567,-0.05516454542399689,-0.03908972963253506,0.013414249976829341,-0.03853674522440745,0.0035895600257184893,-0.03791242001434237,0.0018493806449338087,0.05624224843251195,0.026292675594449224,-0.013043495231811579,0.09237749521775881,-0.057052698769410465,-0.0005287638645711891,0.029077107279670767,-0.07949345252251874,0.05108146219016702,-0.019737295109633332,-0.016703761589770574,-0.02305275299142036,-0.014971830442669858,0.060385835694156516,-0.03285728240349571,0.03498236233043232,-0.0637886005614473,-0.017386612551939865,0.00247466515126234,-0.03503142027970022,0.1564285515056504,0.017279543853220163,-0.06502444997334413
occupation_Installation Maintenance & Repair,-0.02419611482315872,0.020452912226663747,,0.006966402267015459,0.005193031744588202,-0.01470554777213328,0.014705547772133334,-0.007564789363965655,-0.012677293498664552,0.013115289111377017,-0.00237481879845104,-0.0027854330697399373,0.029527157813180663,-0.015794602678975592,-0.026416995036530302,0.01182767872287725,0.018608318231922404,-0.023016112003931298,0.0025651933315475823,0.0022785979108719367,-0.00021016903023703294,-0.0016228483891490644,-0.00237481879845104,-0.006657547393028191,-0.0022397041528672804,0.0033834449473352634,0.010841978722836616,-0.004238400736313037,0.0025037301580817695,-0.002503730158081638,-0.07342004670762815,0.07342004670762818,-0.054407039235847,-0.008779576386368686,0.0017429397176008422,-0.035896829262558286,0.028745036754663295,-0.025448409646275854,0.10849583392149255,-0.022017567358414168,-0.022017567358414345,-0.08614379327880944,0.06126858658945545,0.0009509672002826664,0.17539054883370178,0.028702060128821656,-0.03749931404036304,-0.044269785096056634,0.037738466486629575,0.19619400529382267,-0.0024208511290344193,-0.012793433927206952,-0.023351895909082196,-0.00637995853613662,-0.022289696406147044,-0.01433818825413745,-0.03770879063652199,-0.011990732979928356,-0.029122174084130932,-0.006306780316744579,-0.016135146120625447,-0.014437887137686007,-0.015086949076789279,1.0,-0.014338188254137466,-0.012606698845549982,-0.027570809617507984,-0.0244808754987819,-0.011951237533467189,-0.009039162623738946,-0.012793433927206862,-0.02130118933152982,-0.0329289190694916,-0.03968638917320604,-0.014304812152618529,-0.0443561383894699,-0.04258627741257494,0.10870014121915783,0.0018885244813659193,0.007783818743726481,-0.04070874837927607,-0.028846317060968397,-0.02836358808887823,-0.028438241494404593,0.03099761291968046,-0.008182028137253725,0.09387720370479972,-0.017600805762716342,-0.027130000184502404,-0.01666820618293091,0.016638493150189948,0.059309928848305965,-0.03358210180426804,-0.023708144538436553,-0.017565160412979657,0.10078994229041986,-0.03850244218102214,-0.04082819951376972,-0.04401031704272957,-0.011048481838893327,-0.019001891536244212,-0.028079049599435576,0.020201315113303638,0.04674560488544873,-0.012830473451830431,-0.06337122744795384,0.04966319491774929,-0.015772468391101187,0.038871442800176646,-0.0016683420527585056
occupation_Legal,0.01539508711148286,-0.030871772964011984,,-0.008637210953214134,-0.007931114751569011,-0.0016934462646712208,0.001693446264671283,-0.027172495320333008,-0.008441870339979696,0.004666501136203091,0.00311229065398191,0.007093042011196282,-0.0001063731633933093,-0.02551842699816445,0.01210527942495575,-0.001684468988489957,-0.008187694119488165,0.007571888806757822,0.012754484224158662,-0.011075062832671576,0.00044447913486292834,-0.005419612065475418,0.00311229065398191,-0.0011623466881685157,-0.0005357274387246442,-0.0002489566494162835,0.0005956025972116858,0.0013480096844653538,0.0005460524362908223,-0.000546052436290795,0.07772273217049676,-0.07772273217049672,-0.003042698935516975,0.0007847955022372763,0.015424223007150356,-0.001460478117046356,0.003700232896748592,-0.03277372419965135,0.02230374351637957,-0.028355315329400412,-0.028355315329400343,-0.056476514410488884,0.03428380980954931,0.047736760645491455,-0.012907031657010619,0.005846440238543955,0.04752841945111323,0.09604081886778422,-0.0380217170354847,-0.011641081975021032,-0.09955732122148152,-0.016476018773852755,-0.030073729820488636,-0.008216427052805963,-0.028705776614843175,-0.01846543001686333,-0.04856325096152373,-0.015442260679474048,-0.03750498026375491,-0.008122184512187004,-0.02077964148757068,-0.0185938271842246,-0.019429721343283544,-0.014338188254137466,1.0,-0.01623553207351698,-0.03550705615498136,-0.03152768573420373,-0.015391396484522148,-0.01164108197502099,-0.01647601877385282,-0.027432728173576577,-0.04240749527285562,-0.051110100447200414,-0.018422446617851616,-0.05712403511041296,0.06136292215616561,-0.05552140244769977,0.01562840376745699,-0.015427117356731586,-0.05242674534243974,0.01651462073803828,0.017923666483607843,0.07203192503301444,-0.04113608732869377,0.07035756483919378,-0.0420156144582165,0.061445106185467994,-0.024207014364847224,-0.030871772964011678,-0.02015468773496721,-0.014563062423717126,0.003986802837082984,0.03928236892861545,-0.011262537041623924,-0.021333121458856737,-0.010529689365377909,-0.012019809539794106,0.05858632046505837,-0.014228782923797761,-0.035882527150726186,-0.025482221296742564,0.041661873025398484,0.0494429983307469,-0.01652372011084675,0.04209758113393242,0.02576862053092559,-0.020312567118445254,-0.023871551123882603,-0.025572276661795505
occupation_Life Physical Social Science,0.025092891320471062,0.017956308473456403,,0.00933647519467291,-0.002806432890541842,-0.023222493806691304,0.023222493806691457,0.0017216708071148227,-0.01840210108854065,0.009809267206589038,0.007203355708120873,-0.011496906850814335,0.018724144524859005,0.009975305183195261,-0.01870090274582351,-0.029111159727750562,-0.026333402984115895,0.041553796517027154,-0.0006819943671902853,-0.03237625007695785,0.025075191452789115,-0.0005158018687190753,0.007203355708120873,-0.00562797638755084,-0.0037514299373114174,0.011026452504117889,-0.002059298107672002,-0.002271998934880148,-0.014355967123187083,0.01435596712318707,0.06293074093975702,-0.0629307409397569,0.014310835491976277,-0.02072309968991942,0.07470824541730323,-0.003767970356898151,-0.037152588799530935,-0.02881594687619559,-0.004765065594650791,-0.024931108079516515,-0.02493110807951643,0.020096997238683637,0.0020684550244557303,-0.01278038535674618,-0.011348369696775279,-0.03717171475092033,0.04684183989003255,0.06807128496019277,-0.03343018851204957,-0.010235296963206067,-0.05510257767174545,-0.014486363491262625,-0.026442005662739833,-0.007224205708923127,-0.02523924742071439,-0.016235532073517005,-0.04269871959981593,-0.013577442730564668,-0.032975853225878295,-0.007141343961890311,-0.018270277786086735,-0.016348423911234155,-0.01708337492061092,-0.012606698845549982,-0.01623553207351698,1.0,-0.03121919979734614,-0.027720380867056454,-0.013532720930542533,-0.010235296963206025,-0.014486363491262656,-0.024119933178888064,-0.03728633717336665,-0.04493800980174309,-0.01619773937913363,-0.05022569760665435,-0.015821738888500365,-0.0488165999591164,-0.05192511253710709,0.0855769874790547,0.09202914074832784,-0.032663492593706586,-0.032116885060713606,-0.03220141720231604,0.019588209684688856,-0.020096030315215584,-0.03694178015361325,-0.0199298852418027,0.08792608922925088,-0.03637520217225658,-0.0007353371828784652,0.02991475140540839,-0.038025954275079016,-0.038516582656578466,0.04279645041280481,-0.03686271982045012,0.0453682656501574,-0.04623091362456371,0.037203794858980295,-0.012510505377641448,-0.017991426690310112,-0.007087617440311844,0.008923722720037587,0.0298099923713712,-0.014528304382214571,-0.07175701542853613,0.037624595749418725,-0.017859607636854898,0.030291088149699358,0.027727177835173106
occupation_Management,0.042291602976181376,0.04589685991650477,,0.0032307192070879856,-0.007476300272922697,-0.017386194717017252,0.01738619471701766,0.012627183850527872,-0.017207433188428992,0.013838791820461204,0.0013503632937196157,-0.022201804987440562,0.00293245789056818,0.025357100698941554,0.010393559165054975,-0.03730125815989775,-0.03141995235278543,0.051443891929877736,0.011554258712106547,-0.04053054242108516,0.019033316410484474,0.006429049265176971,0.0013503632937196157,-0.013224536988990954,-0.00840788247738235,0.019737805864793158,-0.009007973331603386,0.004447440728677648,-0.019805765747110834,0.019805765747110987,-0.07123449562517332,0.07123449562517332,-0.04333027006709869,0.03365881946679942,-0.03331958142444378,-0.016742148451942666,0.03692536862255996,0.13002969903005587,-0.02191936173485317,-0.05452425276713051,-0.05452425276713065,0.06718287637454672,-0.06850387521743169,0.03617697185700493,-0.02481884783734094,0.04876556843481523,0.017243106666071126,0.08675770836896973,-0.01702377158317563,-0.02238456136761154,-0.09772368668667966,-0.03168163012068804,-0.057828580896878486,-0.015799314529413272,-0.05519815251011,-0.035507056154981266,-0.09338196171898196,-0.029693823355600214,-0.07211808439340213,-0.015618096156546104,-0.039957038449997644,-0.03575395023908702,-0.03736128572048263,-0.027570809617507984,-0.03550705615498136,-0.03121919979734614,1.0,-0.06062438333570666,-0.02959601692353897,-0.02238456136761156,-0.03168163012068813,-0.05275021588200123,-0.08154509885067833,-0.09827928215092623,-0.0354244036545495,-0.10984343828506728,0.0008386148339406996,-0.021693342504995754,0.008658805734859968,-0.019468513840708242,-0.013125762602470132,0.008400612961010776,0.032369233256784605,0.10738611777137573,-0.07910031672385878,0.05243899194292771,0.1039054079674376,0.00020978004003642086,0.011356116546026128,-0.11247418490139463,0.03858607710617382,0.0039028040664657285,0.012875057934950933,-0.026425716696830345,-0.024131279151850107,-0.04881400133087194,0.04224792089525299,0.06784962301706163,-0.04611183379302431,-0.02736043481418753,-0.02256467044494592,-0.002621359185295964,0.07231176439753995,-0.03651899700864969,0.030368865426554936,0.11222854293990442,-0.031801476602989466,0.15076183533813878,-0.09174129876840696,-0.04877083600113433
occupation_Office & Administrative Support,-0.015084992614818623,-0.05816290729121735,,-0.007027519065305246,0.0027162388311627148,0.0075420142135818255,-0.007542014213581917,0.01573500701580261,0.0012218713111448857,-0.0029708006280252876,0.0021985814161903463,0.014477408681023901,0.015589668888138142,-0.05046046578189188,-0.0017635076189886668,0.022332908861747255,-0.0011864799205519245,-0.01529313466247032,0.003699355127295687,0.007012570597666811,-0.0029541650869055825,-0.008823892280466246,0.0021985814161903463,0.0033816253202926983,0.0014767047842783759,-0.002364166564429403,0.0018920176673890426,-0.003193800693528425,0.027039364094316874,-0.02703936409431687,0.09355432273564804,-0.09355432273564797,-0.05870478778515758,0.0918593905971802,0.011989596434375945,-0.024669453918731342,0.015383172475278439,0.018284317294370526,-0.02411037105918509,-0.04841357443521094,0.03433015767397138,-0.08809606594485087,0.09192198230088873,-0.016647905029404577,-0.02203733341016337,-0.013855219827677057,-0.005900257293521687,-0.09734311248329823,-0.03303678954692293,-0.019875863913236636,0.10844738951467164,-0.028130985391539177,-0.051347577704382585,-0.014028643239952166,-0.04901194843783923,-0.031527685734204,-0.0829163963767942,-0.026365957428746152,-0.06403561845802332,-0.013867734493136413,-0.035478946652813585,-0.03174690974025355,-0.03317410685019385,-0.0244808754987819,-0.03152768573420373,-0.027720380867056454,-0.06062438333570666,1.0,-0.026279112424210663,-0.019875863913236595,-0.02813098539153923,-0.04683835859216515,-0.07240612227910938,-0.08726486105502891,-0.03145429631979062,-0.09753299138909848,-0.09364131276947375,0.04696835420558126,0.05758129538233143,0.07451638412113801,-0.015610073022987295,0.0016149758938333765,0.0036307561127537614,-0.029607506526862414,-0.07023533340135732,0.010358420126194987,0.10414542800088773,0.012272552423876091,-0.016202275754683443,-0.05739791420869233,0.0133799949603551,-0.044508950731083886,-0.04521641599350379,-0.012207389637402475,0.06580387747723432,0.00936035759670289,-0.02588408451628073,0.009665378938786204,0.019650152928054422,-0.024294077960384762,0.03365180687296093,0.0006432187559147667,-0.05322102431591582,-0.014569684129842473,0.04082686156149494,0.0114507269851925,-0.056843821374874794,-0.03468146866768958,0.006560972773783268,0.026207880619316767
occupation_Personal Care & Service,-0.014518170236988226,0.10467436710008693,,0.010641229766458512,-0.0028888386464597754,-0.007062762225309427,0.007062762225309393,-0.0031519762085351895,-0.00692023592258624,0.00944732253685385,-0.0039368943115427974,-0.004905348096871899,-0.0031612166567961176,0.027989804719080854,-0.013210468318812485,0.008766183987228171,0.016882168664093613,-0.019455026016259862,0.001286031004424437,0.0038515858866603227,-0.0005455677673028375,2.0674952870749134e-05,-0.0039368943115427974,0.0015588453209268434,0.005902713046050739,-0.010089404548634722,0.004719395711380811,0.0007071796921117184,-0.00391645183737157,0.003916451837371484,0.014040476661804894,-0.014040476661804892,-0.01842001417758601,-0.05638658051834764,-0.04931682400020233,-0.03853362237434706,0.022218927056534665,0.04413825796418966,0.13742960312061,-0.023634862566422023,0.05781395355397258,0.038999395063638614,-0.05508544039050253,-0.007775556527621506,-0.010758332813798987,-0.03523904219155296,0.022099162996200128,-0.04752161170023532,-0.03169204948820688,-0.009703132178494923,0.0536648735012898,-0.013733172593501012,-0.025067203905504692,-0.006848596882953774,-0.023926980789057514,-0.015391396484522186,-0.04047868094290565,-0.012871509437801973,-0.03126133650050183,-0.006770043374746742,-0.01732034946650835,-0.015498418726004794,-0.01619515735648478,-0.011951237533467189,-0.015391396484522148,-0.013532720930542533,-0.02959601692353897,-0.026279112424210663,1.0,-0.00970313217849495,-0.013733172593501026,-0.022865863160838742,-0.03534770503930551,-0.04260154351283525,-0.015355568749352275,-0.047614308054412725,0.04813793857558514,0.00023700773672822835,-0.004672442077635908,0.0012937628917770879,0.0025940720591047235,-0.030965216464882234,-0.03044702875020658,0.034290802350616656,-0.03428795480634042,0.026060795884135204,-0.03502106260599731,0.08145942743430372,-0.07080587931302076,0.036902462943351394,-0.06740478048302133,0.0021207918913143313,0.020307085265405304,0.07514915015098425,-0.024622191685512,-0.019941923035460062,-0.08093784000236612,-0.04382722526217831,0.17987476231868707,-0.011860045461837117,0.06524820331810711,-0.03556345975970046,-0.03908037027450016,-0.05053060849858409,0.12214475985399091,0.005772223423823347,-0.027750396900425887,-0.01693103133005526,0.018939853077494233,-0.008290066974269775
occupation_Production Occupations,-0.013150576861610381,-0.02761923219723715,,0.0012015021095542584,0.007489490911228442,0.01910628436437116,-0.019106284364371288,0.023392117051522478,0.01679743774049896,-0.020432287052355443,0.006671791379969373,0.03197701204543389,-0.015378013030971437,-0.024857243500084197,-0.008598180836275088,0.022061704906682127,0.01026928287047514,-0.02397941712947598,-0.009458345627510223,0.024412213715155374,-0.010549057388321922,-0.009884028216477436,0.006671791379969373,0.005501061024789962,0.010919536197071086,-0.01633570478352028,0.0020469545373586946,0.001579940231546545,0.02108230139871466,-0.021082301398714573,-0.08796011524962911,0.08796011524962909,-0.04417272200202233,-0.04264725470267102,0.02121263611125059,-0.02914440267362165,0.048894219338341656,0.07330284603811274,0.02605937675432617,-0.017875920023290706,0.08922886071149526,-0.026221916009773142,0.0212104103924647,-0.038708513664404795,-0.008136924698544105,-0.026652589924872662,-0.06051555764308635,-0.03594235116637213,0.05856492042296865,-0.007338837461429385,0.07200545391934166,-0.010386905963914568,-0.018959252712513603,-0.00517984692347515,-0.018096859830767944,-0.011641081975021,-0.030615522351785884,-0.009735198275113672,-0.023644104108228134,-0.005120434002147139,-0.013100020402852712,-0.01172202685143322,-0.012248996026760333,-0.009039162623738946,-0.01164108197502099,-0.010235296963206025,-0.02238456136761156,-0.019875863913236595,-0.00970313217849495,1.0,-0.010386905963914556,-0.01729429735323988,-0.02673477565243775,-0.032221121767219404,-0.011613984134840567,-0.03601246084477887,-0.03457552220572308,-0.03500211999783117,0.07994277355695681,0.027213694861066853,-0.03305116857054169,-0.023420137581697642,-0.02302821306262903,-0.023088823678004005,0.05129744669173697,0.0655328571516467,0.04940061031612427,-0.014289979952737729,-0.005905200029046342,-0.07118886857054618,-0.0509807265312294,0.09025686961094943,-0.027265090475023932,-0.05250092699090409,0.05323028692416259,-0.02174120968479715,0.029333737693244582,0.03048765814386962,-0.03573169073807087,-0.008970190689815673,0.012565709063657702,-0.054168018314568335,0.03990320322721319,0.019342585838064783,-0.010416978113534604,0.04559379382863789,0.07167286689658435,-0.012805564708376238,-0.040291211637672804,-0.03895861083885351
occupation_Protective Service,0.025038541867142636,-0.009138581296985068,,0.002493816931387706,-0.0040421228105287955,-0.00447497616162836,0.004474976161628253,0.018702224231821666,-0.005871049738573501,0.0020882447510841965,0.003499953557050544,-0.00416027466227382,0.0021969102898627023,0.00882865268299115,-0.004565933918512694,-0.02036688078647809,-0.024966358995075277,0.03414560417728849,0.004946733672735132,-0.014397481776892627,0.0061467630870963245,-0.0009443135040221701,0.003499953557050544,-0.0013577388370591779,-0.0035986979834611577,0.004044798610887223,0.001013174665269872,-0.0007305668218874225,-0.00828817883331094,0.008288178833310969,-0.034391988514473504,0.03439198851447358,0.012321613821088038,-0.023890425204282997,-0.011147978339396781,0.0087404182942109,0.016054813050617477,0.03763258808377576,-0.006114816999632557,-0.02530039686479361,0.05092723195670889,0.024055191760716025,-0.032077547729193086,-0.014164429752721034,-0.011516465942109788,0.01601262264000096,-0.022429900064900424,-0.05087043058920485,-0.033925368817225895,-0.010386905963914572,0.07102955324889866,-0.014700940860215127,-0.026833674421318194,-0.00733121331333168,-0.025613100479775164,-0.016476018773852692,-0.04333118881231999,-0.013778556829350306,-0.033464303748912676,-0.007247124187483209,-0.018540903891784876,-0.016590582807185363,-0.017336420182487922,-0.012793433927206862,-0.01647601877385282,-0.014486363491262656,-0.03168163012068813,-0.02813098539153923,-0.013733172593501026,-0.010386905963914556,1.0,-0.024477206541796116,-0.03783863617741671,-0.04560364820816771,-0.016437666280115223,-0.0509696591987225,0.08082192941257657,-0.04953968947614704,0.11409338008880224,-0.004934771777410781,-0.04677844164610243,-0.03314731631563532,-0.03259261222988421,-0.032678396492804,-0.03670420599419811,0.016859344936107017,0.01652157135550744,0.07369497665467657,-0.041883999114783826,-0.009138581296985027,-0.07215475410580667,-0.004097160765847087,0.01175668351161336,0.02833258530188446,0.040263531817878444,-0.09346019158411441,0.07300741353344779,0.08895517249368667,-0.05057227572876805,-0.012695815606106815,-0.012326340631173943,-0.009177551408591016,0.05479103279299187,-0.0131248605431891,-0.01474350299514149,0.0637455860995446,0.036242252148811216,-0.018124150744554136,-0.02618025085628258,-0.05513944536783617
occupation_Retired,0.02861383144990051,0.11095726830151305,,0.007346808320652568,0.0007014867072655028,-0.009112651324594316,0.009112651324594566,-0.04593729568933416,-0.010575101597280779,0.008725760663454051,0.0005749373678052869,-0.010278828714174881,0.0007076987351531947,-0.001165803470354836,0.01823579808270116,-0.020258992008943887,-0.02333574251479672,0.03280284651633424,0.011693502630572693,-0.020524316550610468,0.008144850153713577,-0.0005200886947035919,0.0005749373678052869,-0.004571992378555919,-0.0057612636559561375,0.010622090843479995,-0.0046264328779310835,0.0011458887262313833,-0.00749180845399814,0.007491808453998141,-0.02369231631971548,0.023692316319715502,-0.10409498687223709,-0.07696435301055204,-0.08789943320231916,-0.03788564648616438,-0.06277569868773751,0.014977737401257315,0.3984377760774254,-0.042125401737036154,0.09874744643064416,0.019013226704882244,-0.09995133789235612,0.03162335607741938,0.08057309369361855,0.0364971049113143,-0.0031317043874101932,0.08757278270131687,0.050425556156529466,-0.017294297353239892,-0.10851408539771097,-0.024477206541796092,-0.044678323471353094,-0.012206539988064556,-0.042646056234122494,-0.02743272817357667,-0.07214684205220431,-0.0229414283457602,-0.05571838445090946,-0.012066530792674687,-0.030870781560587608,-0.027623478380165916,-0.028865304713287188,-0.02130118933152982,-0.027432728173576577,-0.024119933178888064,-0.05275021588200123,-0.04683835859216515,-0.022865863160838742,-0.01729429735323988,-0.024477206541796116,1.0,-0.06300168960484938,-0.07593050858885052,-0.027368870906240593,-0.08486496799320142,-0.054424441772174086,-0.02884899353717584,-0.08773642225969124,0.05397737542235224,0.11020950365057648,-0.01827768343209404,-0.02532489584605624,0.05769850126930593,0.006607173682404059,-0.05245363381266876,-0.06241950116652909,-0.033674974241266975,-0.06542900886678997,0.14916146875786643,-0.09294517768863876,0.05584141592533929,-0.06425140010475343,0.0008181673901509814,0.0937829134668096,-0.07793547273328506,0.013637098084177759,-0.05021544270133694,0.14163824598186994,-0.021138653897196442,0.013650939612470468,0.008411081762762547,-0.00044178377126123604,-0.04532594427621182,0.053812437822532894,-0.008109735307903277,-0.049460690304729486,-0.012662633312061551,0.027812858421786785,0.007861569511105856
occupation_Sales & Related,-0.006235662789953864,-0.05205081411609964,,-0.01738237322871749,0.0009192640473041448,0.0044922222664263295,-0.0044922222664263494,-0.003719939981502666,0.008150411916341655,-0.007471695911372247,0.0004185275635099033,0.0014776992494496802,0.011020687174431085,-0.04269115748235158,0.021028985218998323,0.0011964350654499582,-0.00011622303567491719,-0.0007784607718210055,-0.011035116834302128,8.831641803482906e-05,0.009528066776290737,0.0012228059271922702,0.0004185275635099033,0.004164752811167986,-0.0032345807723651206,0.0058448463003338705,-0.007017989604056539,-0.001723691426022607,-0.0017262547741901146,0.0017262547741899868,-0.06590603758944118,0.06590603758944115,0.04276977548918691,0.004444611304945445,0.0009210639854286163,-0.02310741033813066,-0.006691908635593,0.03713054967554986,-0.017205569556475356,-0.0651204927095514,0.06299628568753163,-0.08482770651779536,0.057473861117391334,0.010273361300612276,-0.02964214120556159,-0.051936663566175566,0.04765385552808219,-0.059942450910927765,0.012528256572409817,-0.026734775652437825,0.026604034248922208,-0.03783863617741654,-0.06906698376559953,-0.018869752347138995,-0.06592535808729574,-0.04240749527285566,-0.11152980643854835,-0.03546451916738172,-0.08613350849621433,-0.018653316006790814,-0.04772228685446451,-0.04270237073814118,-0.044622075698520065,-0.0329289190694916,-0.04240749527285562,-0.03728633717336665,-0.08154509885067833,-0.07240612227910938,-0.03534770503930551,-0.02673477565243775,-0.03783863617741671,-0.06300168960484938,1.0,-0.11737887182320957,-0.04230878009055363,-0.1311904053519998,-0.053819714858252425,0.037117261382435124,0.03877567181379715,0.02023226104272977,-0.005974776200043296,-0.009784125178181361,0.06823233249106951,-0.08411066798445,-0.025186210391472584,0.020279804410328634,-0.006747891082128864,-0.012594036160032953,-0.053248311889302166,0.040338770508687956,-0.02607223626780116,0.004875998885847401,-0.03183232761538574,-0.0213636541832655,0.067099921906007,-0.004544616808398076,0.046549014583478376,-0.04463597015090546,-0.022009262013104616,0.029157933155868485,0.05401434335048997,0.05401753577977831,-0.10767707916198094,-0.03594593058840016,-0.037948186522100476,0.013076125847292423,0.006670096270505082,-0.04664960920316254,-0.03493850904033859,0.04503066712708135
